,edit_history_tweet_ids,id,text,topic
1532,['1597436417264988160'],1597436417264988160,"@Dra_Deolane Oq ela quer bêbada provocando as pessoas ainda amais sobre política,  procurou achou",Política
1533,['1597436401569894400'],1597436401569894400,"@civirginio @VilmaVsf @michellefcs2 Passa o número do processo que o BOLSONARO foi CONDENADO por corrupção , por favor: e eu te passo os do LULADRAO,  seu protegido, que são muitos ,Aproveita e  LEIA SOBRE O “FORO DE SÃO PAULO”, estuda um pouco sobre política pra vir dar sua opinião tosca.",Política
1534,['1597436330883047426'],1597436330883047426,"""Sophia vc devia virar política"" 🥺❤️",Política
1535,['1597436329356238848'],1597436329356238848,"@JoaquinTeixeira Graças a Deus e aos valores recebidos pelos meus pais, sobrevivi à UFPR. Hoje entendo porque me hostilizavam, porque me usaram de UBER por 4 anos e depois da formatura nunca mais me procuraram! Eu era uma menina e mal sabia de politica mas sempre tive personalidade! 🙏🏻",Política
1536,['1597436219205746691'],1597436219205746691,@Dra_Deolane Postam o vídeo todo...que feio...querem fazer as pessoas acreditarem que é por causas  do reality...foi porque estava bebada querendo fazer debate de política,Política
1537,['1597436211505041410'],1597436211505041410,"@JanjaLula @gilbertogil @Floragil2222 Ele deveria ficar no na área da música mesmo e não se meter em política, amigo do fidel junto com lula",Política
1538,['1597436179288576000'],1597436179288576000,"Nossa!! E agora?! Quem poderá impedir que tamanho símbolo de ódio - a porra de um sapo - se espalhe por aí? Ainda bem que o grande Thiago Guimarães nos avisou que um símbolo utilizado pela ED é exclusivamente daquela posição política, melhor avisar todos os milhares que o usam😱! https://t.co/GZcVmWltWa",Política
1539,['1597436178327777280'],1597436178327777280,@AndreJanonesAdv Nós não somos vocês! Capazes de defender bandido em nome de política e agenda de partido. Nossa luta nunca foi pela família Bolsonaro. Nossa luta é muito maior! É contra a imoralidade de vocês!!,Política
1540,['1597436176654553088'],1597436176654553088,"@Dra_Deolane Gente, ela passou mal foi de manguaça... ela estava altamente embriagada tentando caçar briga com um povo no bar... e era sobre política!!",Política
1541,['1597436173592694785'],1597436173592694785,"Ok! Copa começou... Todo mundo tá dando atenção. Momento perfeito para as falcatruas na política. Os cara tão fazendo tanta merda que pqp... Disseram: ""Se meu candidato errar eu vou cobrar"". Não tô vendo ninguém falar nada a respeito 👍 O amor venceu♥️",Política
1542,['1597436168463069184'],1597436168463069184,@Rconstantino Deixe de ser bunda mole! Sabe porra nenhuma de política quiçá futebol... Oportunista covarde,Política
1543,['1597436122300194816'],1597436122300194816,@folha_politica Reunião para justificar a viagem motivada pelo futebol ...,Política
1544,['1597436101526196225'],1597436101526196225,@GugaNoblat Ai so prova a ipocrecia de vcs petista sobre golpe o povo brasileiro não ta nessa por causa de política mais por simples fato de não querer um ladrão na presidência e é só observar o que ta acontecendo no país pec fura teto e os abusos do judiciário,Política
1545,['1597436087819202561'],1597436087819202561,"É isso aí PTralhada!!! Façam o ""L"" em uníssono!!! 🤡🤡🤡🤡🤡
https://t.co/9oJyCwsKr7",Política
1546,['1597436051861442566'],1597436051861442566,@anedayanesanto3 @diegoschueng Pelo celular deu bem pra perceber que era sobre política não vem inventar historinha não tá lá 🤣🤣🤣🤣🤣,Política
1547,['1597436023176560640'],1597436023176560640,@Dra_Deolane Foi falar de política? 😬😬😬,Política
1548,['1597436008089649152'],1597436008089649152,00:42 eu e emilly falando de política 🤡,Política
1549,['1597435980667293697'],1597435980667293697,"@JosHumbertoFe17 É estranho mesmo.
Ganhava entre 100 e 200 mil por show.
Igual a Daniela cobrou em são paulo. 
Mas na cidade do PT:
https://t.co/1XYyc0zlX7",Política
1550,['1597435932080500736'],1597435932080500736,"Tenho nojo e não considero gente todos que torcem contra o próprio país por opinião política (seja na copa, seja na eleição).",Política
1551,['1597435916708376577'],1597435916708376577,"@her_santxs Agora vc me bata uma alobaça…a pessoa que sabe muito de política e gestão cultural achando mesmo, achando muito, que o pagamento de todos os artistas do evento vai sair da bilheteria. Gente tem que ser muito ingênuo mesmo. Um evento internacional sediado em Salvador…",Política
1552,['1597435911364804608'],1597435911364804608,"@gesianediniz Eu quero que Lula, Bolsonaro e toda essa corja politica, seja fuzilada em praça publica. 
Ps: Só mais 72h, não desista Patriotaria.",Política
1553,['1597435908369907713'],1597435908369907713,"@Damadeferroofic Eu desisti de conversar com pessoas que não entendem de política, somente entendem a mídia, parei",Política
1554,['1597435858680156160'],1597435858680156160,"@JRMpatriota Esqueceram Sérgio Reis, Gusttavo Lima, Leonardo e mais um monte de artistas, que não compactuam com essa palhaçada que está acontecendo na política brasileira.",Política
1555,['1597435857631600641'],1597435857631600641,"@centralreality Ah a mulher ofendendo todo mundo, chamando o povo de m**** ,que não valia nada, que era tudo um bando de pobre ,foi meter política no meio chamar para debate aí não quer apanhar. Ela acha que é acima da lei que pode tudo não foi a irmã que disse que agressão não dá em nada.",Política
1556,['1597435806297116672'],1597435806297116672,@NiveaMoreira8 @diegoschueng Debate sobre política kkkkkk essa mulher não deve nem saber oq é esquerda e direita.,Política
1557,['1597435796927414272'],1597435796927414272,@isaiassaad Você escreve umas coisas e junta com política progressista de uma forma tão errada quanto aqueles que falam que a urna teve fraude … precisa dar uma estudada em tudo…,Política
1558,['1597435777235181568'],1597435777235181568,"@randolfeap ""Bolsa família"" até os mortos eram mais felizes podiam comer PIRANHA via bolsa família.
https://t.co/NaCnxe9EGc",Política
1559,['1597435764324806656'],1597435764324806656,"@t_Castro666 @markkcrf @realfutebolnews Sem política mesmo. A operação era da ONU, e pelo que parece foi um desastre. As tropas brasileiras foram acusadas principalmente por crimes sexuais. 
https://t.co/iOkoLpfwGn",Política
1560,['1597435687266942976'],1597435687266942976,"@IvanValente CALA BOCA VELHOTE COMUNISTA SAFADO!
VAI CAÇAR O QUE FAZER PORQUE SUA VIDA POLÍTICA JÁ ERA.
NUNCA MAIS SERÁ ELEITO PRA MAIS NADA. https://t.co/TDmIlSUQy3",Política
1561,['1597435671534219264'],1597435671534219264,"@vixnitter @raiane_victor @adrielletuitta Mentira. A moça disse que a admirava, mas que não precisava convoca-la para debate, pois eles não estavam preocupados com opinião politica. Inclusive, disseram que gostavam dela. Ela mesma postou o vídeo e dava pra entender nitidamente",Política
1562,['1597435643226791936'],1597435643226791936,HAHAHAHAHAHAHAHA OS CARA PASSARAM OS ULTIMOS 97 ANOS MANIPULANDO A POLÍTICA E OPINIAO PUBLICA BRASILEIRA E TAO PEIDANDO PRO GORDAO VASCAÍNO https://t.co/QLl9jEMOc3,Política
1563,['1597435581147254786'],1597435581147254786,@diegoschueng A mulher estava TREBADA e brigando por POLITICA!,Política
1564,['1597435554047873025'],1597435554047873025,"@wana_oliver Não teve nada aver com reality essa situação aí.
Ela tava bêbada provocando as pessoas nos bares por conta de política, tem vídeos rolando por aí.",Política
1565,['1597435532065525761'],1597435532065525761,chega de politica por hoje pelo amor chega até cansei bixokkk,Política
1566,['1597435512922701824'],1597435512922701824,@Dra_Deolane Falando de política bebada kkkk essas doutouras sao piada real,Política
1567,['1597435496208429056'],1597435496208429056,"Chega o Natal, mas não chega a resolução dessa barbárie política!

Que Deus reine e impere, dê-nos forças, e que Sua Misericórdia nos alcance o mais breve possível!",Política
1568,['1597435401446490112'],1597435401446490112,"eu costumava gostar de você matue, política te mudou muito, agr parece um retardado que só sabe fumar maconha e falar merda",Política
1569,['1597435347142860800'],1597435347142860800,"@rafacarrilhor 3 maiores flagelos da política brasileira 
Tucanalhas servos do FHC o maior comunista que o Brasil já teve",Política
1570,['1597435252083134464'],1597435252083134464,"@DionizioSantos9 @LulaOficial E olha o que eu descobri também. Foi feita pelo fotógrafo não oficial.
Só pode ser o sósia do Lula usando a máscara de silicone da Globolixo.

https://t.co/Y1Qp0grLee",Política
1571,['1597435243434496001'],1597435243434496001,"Passem aí , a esquerda quer implantar desânimo , mas a luta é do povo , eles lutam no congresso, na câmara na política.. já passou do muro essa briga, se eles entrar agora isso vira golpe porra .. .. https://t.co/k7KAq6nSne",Política
1572,['1597435228280487937'],1597435228280487937,@Astronomiaum nunca mais ninguém ia falar de política,Política
1573,['1597435216561582081'],1597435216561582081,"@EvertonRoad1 @mradv22 Tem razão! Tbm fiquei triste! Mas sempre foi assim, se tornou cultura política! É um tipo de comportamento que tem que ser mudado de dentro pra fora, como nascer de novo!o Brasil tem muito que mudar, estamos só começando! Acordando podemos dizer!",Política
1574,['1597435216292761600'],1597435216292761600,"#BoletimPatriota
#Política #Notícias #Governo
URGENTE! Superior Tribunal Militar é acionado
32.332 visualizações  
28 de nov. de 2022
https://t.co/0lgA8Cooi0 https://t.co/RVsmsLva4H",Política
1575,['1597435154196467712'],1597435154196467712,@bruperessl @centralreality Kkkk eu conto ou vcs contam???? Estava bebada e apanhou por causa de política!!!,Política
1576,['1597435153470877696'],1597435153470877696,"@realpfigueiredo Vc é um dos pouquíssimos que salvam a gente da desinformação e ignorância política, muito obrigado @realpfigueiredo pela sua verdadeira sinceridade e inteligência nos comentários 🙏🙏🙏",Política
1577,['1597435024357601280'],1597435024357601280,"@ArthurWeint Que tanto ódio é esse ?? Procure se tratar, vc é seu irmão tem que fazer como o Sérgio Mouro, entender política e realinhar as ideias, fazer as pazes com o Brasil, coloca a bola no chão e volta para o jogo. Tenho esperança em vcs. 👍",Política
1578,['1597435019500589056'],1597435019500589056,"@diegoschueng ENCHEU  CARA DE  BEBIDA  QUIS FALAR POLITICA ENCOMODANDO OS OUTROS 
A CULPA E DO REALITY 

E PRA RIR??????",Política
1579,['1597435019332444161'],1597435019332444161,"@Brinkus2 @jcp_pt Convém-lhes essa conversa. Além de que não existe nenhum bloqueio a Cuba, existe um embargo muito fácil de perceber e que, mais importante, não abrange bens económicos nem medicinais. Mas o comunas servem-se de qq desculpa para o falhanço da política económica.",Política
1580,['1597435010851966977'],1597435010851966977,Tem pessoas que fica deslumbrado com política  para mim  é só o dinheiro que me enteressa eh esta fazendo,Política
1581,['1597434950189723648'],1597434950189723648,"E dai ?? Política d boa vizinhanca .Ele e o pai estuvieran a negocios no inicio do ano e Foram muito bem recebidos .Um evento desse ,importantísimo para os Emirados uma figura do governo tem que ir sim . Ángela Merkel Esteve aquí tambem https://t.co/QniEOf5Lto",Política
1582,['1597434939133243392'],1597434939133243392,"Meu cardiologista falou que não vai mais me atender por conta da política. Falei para ele se virar e dar um jeito de posicionar meu coração, pois se colocar do lado direito do peito ele ficará mais forte!",Política
1583,['1597434898994057216'],1597434898994057216,"@GuiCarloni @SissyRibs @antoniotabet Se a sua opinião política desse o direito das pessoas irem lá no seu emprego, tirar satisfações, pedir sua demissão, achacar e desejar sua morte ou lesão física, pela sua opinião POLÍTICA, que é um direito de TODO cidadão, mesmo estando errada na sua estrutura, você acharia isso?",Política
1584,['1597434875187200001'],1597434875187200001,"@Queiroz_Lima @jeremiascrf @eliasjabbour Vc chama de teoria da conspiração o fato comprovado da intervenção dos EUA no governo Dilma, mas chama de verdade insinuações de que o governo chinês sumiu com um bilionário. Ou seja, o seu critério é o que te convém. Já deu no saco. É bloc.

https://t.co/SLfCicLfCt",Política
1585,['1597434814575312898'],1597434814575312898,"@j_ch170165 E o desmentido da fake news pelo Estadao:

https://t.co/mRaft4mcNE",Política
1586,['1597434792320327680'],1597434792320327680,"@LucianaOBarros @Jujuca1987 @bellafalconi Quando se sentir um idiota saiba que tem gente que repete igual papagaio na net ""golpismo"" sem entender porra nenhuma de política.",Política
1587,['1597434754214678529'],1597434754214678529,@tuitagabii_ @centralreality Foi por causa de política tem nada haver com com reality,Política
1588,['1597434744802680832'],1597434744802680832,"@MauMeirelles TAMBÉM concordo até os mortos eram mais felizes podiam comer PIRANHA via bolsa família.
https://t.co/NaCnxdRvs4",Política
1589,['1597434617224921088'],1597434617224921088,meu pai querendo falar de política e de racismo inverso AAAAAAAAAA vai lamber SABÃO,Política
1590,['1597437682690723842'],1597437682690723842,@CelioAmorim7 @Estadao @AsbritoMaria @colunadoestadao GANHOU PRÊMIO DA ONU como melhor  GESTOR  E considerado o melhor prefeito da America Latina!👇😅😍😍 https://t.co/GzODn3hF1f,Prefeito
1591,['1597437622330064896'],1597437622330064896,"@AntonioCEvan Esse 🤬 era prefeito da mina cidade… pelo PSDB… no auge da pandemia… ele@fazia eventos de campanha ESCONDIDO com integrantes do partido e funcionários da prefeitura….minha família sem poder fazer eventos e ele usando o espaço…
Pandemia apenas pro povo",Prefeito
1592,['1597436927657279488'],1597436927657279488,"@telassimf @aryvanazzi Que show @telassimf .... Parabéns ao Prefeito @aryvanazzi pela atitude, se eu morasse ai com toda certeza compraria livrinhos pro meu pequeno Raphinha.. 👏👏👏",Prefeito
1593,['1597435880574439425'],1597435880574439425,"eu espero q a população acorde na eleição pra prefeito, se vender custa mto caro, agora tá aí o cara mandando geral embora pq já ganhou o q ele queria, perto da eleição as promessas voltam pq ele vai querer se reeleger, aí vão lá levantar bandeira",Prefeito
1594,['1597435178896437248'],1597435178896437248,O acidente ocorreu por volta das 18h42 e ainda não há dados oficiais sobre feridos ou possíveis vítimas fatais. O prefeito de um município paranaense passava pela BR-376 na hora do deslizamento e quase foi atingido. https://t.co/IvYGv0BF6T,Prefeito
1595,['1597434700704149504'],1597434700704149504,@vivaldobuquerq3 Disfrute bem Seu Prefeito,Prefeito
1596,['1597434473011896321'],1597434473011896321,🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️Teoria reforçada por vice-prefeito de Angra diz que Lula morreu. Assessoria rechaça: “Bobagem” | Metrópoles https://t.co/f67QqOqrxD,Prefeito
1597,['1597433700547178496'],1597433700547178496,"Claudio Rocha Jornalista Radialista Assessor de Imprensa e Mediador Conciliador Formado Pelo Ministério da Justiça e Segurança Pública 

https://t.co/81Gs33RsIc",Prefeito
1598,['1597433597786742784'],1597433597786742784,"@mauriciorocha70 Pastor,  e sobre o acidente em Guaratuba? As pessoas estão bem? Vi o depoimento do prefeito, mas não achei nada sobre as outras pessoas…",Prefeito
1599,['1597432915859996672'],1597432915859996672,"@ppatrinni @jogatina222 vdd, um prefeito ia ter mesmo um matador de aluguel como segurança",Prefeito
1600,['1597432716429234176'],1597432716429234176,@NarleyResende O prefeito estava lá e foi Im dos primeiros a passar… 🤔,Prefeito
1601,['1597432350970765313'],1597432350970765313,Cabelo dela ficou prefeito,Prefeito
